Area,YEAR.WEEK,SUMMER,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DAYS,UNEMPLOYMENT,UTILITY.GAS,CRIMES
NP,2015.43,0,0,0,0,0,0,0,0,0,1,0,0,7,43005,0.999,1635
NP,2015.44,0,0,0,0,0,0,0,0,0,0,1,0,7,40368,0.999,1586
NP,2015.45,0,0,0,0,0,0,0,0,0,0,1,0,7,40368,0.999,1506
NP,2015.46,0,0,0,0,0,0,0,0,0,0,1,0,7,40368,0.999,1559
NP,2015.47,0,0,0,0,0,0,0,0,0,0,1,0,7,40368,0.999,1346
NP,2015.48,0,0,0,0,0,0,0,0,0,0,1,0,7,40368,0.999,1462
NP,2015.49,0,0,0,0,0,0,0,0,0,0,0,1,7,36459,0.954,1510
NP,2015.5,0,0,0,0,0,0,0,0,0,0,0,1,7,36459,0.954,1505
NP,2015.51,0,0,0,0,0,0,0,0,0,0,0,1,7,36459,0.954,1198
NP,2015.52,0,0,0,0,0,0,0,0,0,0,0,1,4,36459,0.954,877
NP,2016,0,0,0,0,0,0,0,0,0,0,0,0,3,44152,0.954,474
NP,2016.01,0,0,0,0,0,0,0,0,0,0,0,0,7,44152,0.954,1395
NP,2016.02,0,0,0,0,0,0,0,0,0,0,0,0,7,44152,0.954,1479
NP,2016.03,0,0,0,0,0,0,0,0,0,0,0,0,7,44152,0.954,1140
NP,2016.04,0,0,0,0,0,0,0,0,0,0,0,0,7,44152,0.954,1364
NP,2016.05,0,1,0,0,0,0,0,0,0,0,0,0,7,44178,0.955,1540
NP,2016.06,0,1,0,0,0,0,0,0,0,0,0,0,7,44178,0.955,1315
NP,2016.07,0,1,0,0,0,0,0,0,0,0,0,0,7,44178,0.955,1303
NP,2016.08,0,1,0,0,0,0,0,0,0,0,0,0,7,44178,0.955,1379
NP,2016.09,0,1,0,0,0,0,0,0,0,0,0,0,7,44178,0.955,1464
NP,2016.1,0,0,1,0,0,0,0,0,0,0,0,0,7,47477,1.003,1509
NP,2016.11,0,0,1,0,0,0,0,0,0,0,0,0,7,47477,1.003,1448
NP,2016.12,0,0,1,0,0,0,0,0,0,0,0,0,7,47477,1.003,1516
NP,2016.13,0,0,1,0,0,0,0,0,0,0,0,0,7,47477,1.003,1606
NP,2016.14,0,0,0,1,0,0,0,0,0,0,0,0,7,46584,0.997,1550
NP,2016.15,0,0,0,1,0,0,0,0,0,0,0,0,7,46584,0.997,1726
NP,2016.16,0,0,0,1,0,0,0,0,0,0,0,0,7,46584,0.997,1629
NP,2016.17,0,0,0,1,0,0,0,0,0,0,0,0,7,46584,0.997,1660
NP,2016.18,0,0,0,0,1,0,0,0,0,0,0,0,7,49989,0.991,1669
NP,2016.19,0,0,0,0,1,0,0,0,0,0,0,0,7,49989,0.991,1639
NP,2016.2,0,0,0,0,1,0,0,0,0,0,0,0,7,49989,0.991,1690
NP,2016.21,0,0,0,0,1,0,0,0,0,0,0,0,7,49989,0.991,1757
NP,2016.22,0,0,0,0,1,0,0,0,0,0,0,0,7,49989,0.991,1620
NP,2016.23,0,0,0,0,0,1,0,0,0,0,0,0,7,49192,0.992,1604
NP,2016.24,0,0,0,0,0,1,0,0,0,0,0,0,7,49192,0.992,1625
NP,2016.25,1,0,0,0,0,1,0,0,0,0,0,0,7,49192,0.992,1616
NP,2016.26,1,0,0,0,0,1,0,0,0,0,0,0,7,49192,0.992,1692
NP,2016.27,1,0,0,0,0,0,1,0,0,0,0,0,7,55291,0.993,1439
NP,2016.28,1,0,0,0,0,0,1,0,0,0,0,0,7,55291,0.993,1644
NP,2016.29,1,0,0,0,0,0,1,0,0,0,0,0,7,55291,0.993,1516
NP,2016.3,1,0,0,0,0,0,1,0,0,0,0,0,7,55291,0.993,1437
NP,2016.31,1,0,0,0,0,0,0,1,0,0,0,0,7,54853,0.993,1592
NP,2016.32,1,0,0,0,0,0,0,1,0,0,0,0,7,54853,0.993,1596
NP,2016.33,1,0,0,0,0,0,0,1,0,0,0,0,3,54853,0.993,703
